관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
영천시청,경상북도 영천시 금노동 금완로,경상북도 영천시 금노동 591-1 (황제콜라텍 앞),생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.9605467,128.9299722,2025-05-28
영천시청,경상북도 영천시 금노동 금완로,경상북도 영천시 금노동 591-1 (황제콜라텍 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9605467,128.9299722,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-17 (금노공원),생활방범,1,200,정남,30,2021-06-01,054-330-6663,35.961348,128.9293692,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-17 (금노공원),생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.961348,128.9293692,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-17 (금노공원),생활방범,1,200,정서,30,2021-06-01,054-330-6663,35.961348,128.9293692,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-17 (금노공원),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.961348,128.9293692,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-17 (금노공원),생활방범,1,200,북동,30,2021-06-01,054-330-6663,35.961348,128.9293692,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-17 (금노공원),생활방범,1,200,북동,30,2021-06-01,054-330-6663,35.961348,128.9293692,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-27 (주남공원 부근),생활방범,1,200,정서,30,2019-09-01,054-330-6663,35.960038,128.9314142,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-27 (주남공원 부근),생활방범,1,200,정북,30,2019-09-01,054-330-6663,35.960038,128.9314142,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-27 (주남공원 부근),생활방범,1,200,남동,30,2019-09-01,054-330-6663,35.960038,128.9314142,2025-05-28
영천시청,경상북도 영천시 금노동 담안길,경상북도 영천시 금노동 604-27 (주남공원 부근),생활방범,1,200,북동,30,2019-09-01,054-330-6663,35.960038,128.9314142,2025-05-28
영천시청,경상북도 영천시 금노동 천문로,경상북도 영천시 금노동 684-1 (영천초교 정문),생활방범,1,200,정북,30,2018-08-01,054-330-6663,35.9611243,128.9329695,2025-05-28
영천시청,경상북도 영천시 금노동 천문로,경상북도 영천시 금노동 684-1 (영천초교 정문),생활방범,1,200,북동,30,2018-08-01,054-330-6663,35.9611243,128.9329695,2025-05-28
영천시청,경상북도 영천시 금노동 천문로,경상북도 영천시 금노동 684-1 (영천초교 정문),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9611243,128.9329695,2025-05-28
영천시청,경상북도 영천시 금노동 천문로,경상북도 영천시 금노동 684-1 (영천초교 정문),생활방범,1,200,360도전방면,30,2018-08-01,054-330-6663,35.9611243,128.9329695,2025-05-28
영천시청,경상북도 영천시 금호읍 관정리 거여로,경상북도 영천시 금호읍 관정리 786-5,생활방범,1,200,정서,30,2019-12-01,054-330-6663,35.927896,128.9110197,2025-05-28
영천시청,경상북도 영천시 금호읍 관정리 거여로,경상북도 영천시 금호읍 관정리 786-5,생활방범,1,200,남동,30,2019-12-01,054-330-6663,35.927896,128.9110197,2025-05-28
영천시청,경상북도 영천시 금호읍 관정리 거여로,경상북도 영천시 금호읍 관정리 786-5,생활방범,1,200,북동,30,2019-12-01,054-330-6663,35.927896,128.9110197,2025-05-28
영천시청,경상북도 영천시 금호읍 관정리 거여로,경상북도 영천시 금호읍 관정리 786-5,생활방범,1,200,북동,30,2019-12-01,054-330-6663,35.927896,128.9110197,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 성천앞길,경상북도 영천시 금호읍 교대리 1-29 (금호여자중포은고등학교),생활방범,1,200,북동,30,2014-12-01,054-330-6663,35.9401116,128.8773331,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 성천앞길,경상북도 영천시 금호읍 교대리 1-29 (금호여자중포은고등학교),생활방범,1,200,북동,30,2014-12-01,054-330-6663,35.9401116,128.8773331,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 성천앞길,경상북도 영천시 금호읍 교대리 1-29 (금호여자중포은고등학교),생활방범,1,200,360도전방면,30,2014-12-01,054-330-6663,35.9401116,128.8773331,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 126,경상북도 영천시 금호읍 교대리 160-3 (금창교앞삼거리),생활방범,1,200,정동,30,2016-12-01,054-330-6663,35.931769,128.875488,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 126,경상북도 영천시 금호읍 교대리 160-3 (금창교앞삼거리),생활방범,1,200,북동,30,2016-12-01,054-330-6663,35.931769,128.875488,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 126,경상북도 영천시 금호읍 교대리 160-3 (금창교앞삼거리),생활방범,1,200,360도전방면,30,2016-12-01,054-330-6663,35.931769,128.875488,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 173-5,생활방범,1,200,360도전방면,30,2020-07-01,054-330-6663,35.932826,128.874602,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 173-5,생활방범,1,200,정동,30,2020-07-01,054-330-6663,35.932826,128.874602,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 173-5,생활방범,1,200,북동,30,2020-07-01,054-330-6663,35.932826,128.874602,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 175-1,생활방범,1,200,정동,30,2020-07-01,054-330-6663,35.932413,128.874796,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 175-1,생활방범,1,200,북동,30,2020-07-01,054-330-6663,35.932413,128.874796,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 213-2 (금호어린이집 부근),어린이보호,1,200,정북,30,2020-06-01,054-330-6663,35.9321004,128.8717308,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 213-2 (금호어린이집 부근),어린이보호,1,200,북동,30,2020-06-01,054-330-6663,35.9321004,128.8717308,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 213-2 (금호어린이집 부근),어린이보호,1,200,정동,30,2020-06-01,054-330-6663,35.9321004,128.8717308,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 덕성길,경상북도 영천시 금호읍 교대리 412-1 (우방아파트 입구),생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.9325667,128.8703644,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 덕성길,경상북도 영천시 금호읍 교대리 412-1 (우방아파트 입구),생활방범,1,200,정동,30,2022-09-01,054-330-6663,35.9325667,128.8703644,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 대경로,경상북도 영천시 금호읍 교대리 626-34,교통단속,1,200,360도전방면,30,2017-06-01,054-330-6663,35.9323876,128.8628253,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 대경로,경상북도 영천시 금호읍 교대리 626-34,교통단속,1,200,정북,30,2017-06-01,054-330-6663,35.9323876,128.8628253,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 대경로,경상북도 영천시 금호읍 교대리 626-34,교통단속,1,200,북동,30,2020-06-01,054-330-6663,35.9323876,128.8628253,2025-05-28
영천시청,경상북도 영천시 금호읍 교대8길 13,경상북도 영천시 금호읍 교대리 6-5 (금호보건지소 앞),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.9343645,128.8785858,2025-05-28
영천시청,경상북도 영천시 금호읍 교대8길 13,경상북도 영천시 금호읍 교대리 6-5 (금호보건지소 앞),생활방범,1,200,북동,30,2021-06-01,054-330-6663,35.9343645,128.8785858,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 6-80 (마을회관),생활방범,1,200,북동,30,2017-10-01,054-330-6663,35.9338658,128.8779498,2025-05-28
영천시청,경상북도 영천시 금호읍 교대리 교대길,경상북도 영천시 금호읍 교대리 6-80 (마을회관),생활방범,1,200,남동,30,2017-10-01,054-330-6663,35.9338658,128.8779498,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 698-9 (금호읍사무소 건너편),생활방범,1,200,360도전방면,30,2018-08-01,054-330-6663,35.9328657,128.8783035,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 698-9 (금호읍사무소 건너편),생활방범,1,200,정북,30,2018-08-01,054-330-6663,35.9328657,128.8783035,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 698-9 (금호읍사무소 건너편),생활방범,1,200,정동,30,2018-08-01,054-330-6663,35.9328657,128.8783035,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 698-9 (금호읍사무소 건너편),생활방범,1,200,북동,30,2018-08-01,054-330-6663,35.9328657,128.8783035,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 698-9 (금호읍사무소 건너편),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9328657,128.8783035,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 724-1 (금호교회 앞),생활방범,1,200,360도전방면,30,2022-09-01,054-330-6663,35.9323033,128.8779114,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 724-1 (금호교회 앞),생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.9323033,128.8779114,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 734 (금호초교 정문),생활방범,1,200,360도전방면,30,2018-08-01,054-330-6663,35.9336547,128.8809084,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 734 (금호초교 정문),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9336547,128.8809084,2025-05-28
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 734 (금호초교 정문),생활방범,1,200,북동,30,2018-08-01,054-330-6663,35.9336547,128.8809084,2025-05-28
영천시청,경상북도 영천시 금호읍 대곡리 칠백로,경상북도 영천시 금호읍 대곡리 851 (버스정류장 앞 삼거리),생활방범,1,200,북동,30,2019-08-01,054-330-6663,35.8992369,128.9210579,2025-05-28
영천시청,경상북도 영천시 금호읍 대곡리 칠백로,경상북도 영천시 금호읍 대곡리 851 (버스정류장 앞 삼거리),생활방범,1,200,남동,30,2019-08-01,054-330-6663,35.8992369,128.9210579,2025-05-28
영천시청,경상북도 영천시 금호읍 대곡리 칠백로,경상북도 영천시 금호읍 대곡리 851 (버스정류장 앞 삼거리),생활방범,1,200,정동,30,2019-08-01,054-330-6663,35.8992369,128.9210579,2025-05-28
영천시청,경상북도 영천시 금호읍 대미리 성천앞길,경상북도 영천시 금호읍 대미리 949 (대미리 입구),생활방범,1,200,정남,30,2018-05-01,054-330-6663,35.9459353,128.8814656,2025-05-28
영천시청,경상북도 영천시 금호읍 대미리 성천앞길,경상북도 영천시 금호읍 대미리 949 (대미리 입구),생활방범,1,200,남동,30,2018-05-01,054-330-6663,35.9459353,128.8814656,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 98,경상북도 영천시 금호읍 덕성리 101-14 (제2금창교 사거리),생활방범,1,200,북동,30,2018-08-01,054-330-6663,35.9310612,128.8724326,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 98,경상북도 영천시 금호읍 덕성리 101-14 (제2금창교 사거리),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9310612,128.8724326,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 98,경상북도 영천시 금호읍 덕성리 101-14 (제2금창교 사거리),생활방범,1,200,정동,30,2018-08-01,054-330-6663,35.9310612,128.8724326,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 98,경상북도 영천시 금호읍 덕성리 101-14 (제2금창교 사거리),생활방범,1,200,정남,30,2018-08-01,054-330-6663,35.9310612,128.8724326,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 98,경상북도 영천시 금호읍 덕성리 101-14 (제2금창교 사거리),생활방범,1,200,360도전방면,30,2018-08-01,054-330-6663,35.9310612,128.8724326,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 74,경상북도 영천시 금호읍 덕성리 116-1 (대백마트 앞),생활방범,1,200,남동,30,2017-06-01,054-330-6663,35.9304593,128.8699223,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 74,경상북도 영천시 금호읍 덕성리 116-1 (대백마트 앞),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.9304593,128.8699223,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 14,경상북도 영천시 금호읍 덕성리 260 (동일금속앞),교통단속,1,200,360도전방면,30,2018-10-01,054-330-6663,35.929177,128.8631938,2025-05-28
영천시청,경상북도 영천시 금호읍 금호로 14,경상북도 영천시 금호읍 덕성리 260 (동일금속앞),교통단속,1,200,남동,30,2018-10-01,054-330-6663,35.929177,128.8631938,2025-05-28
영천시청,경상북도 영천시 금호읍 금창로,경상북도 영천시 금호읍 삼호리 58-2,교통단속,1,200,360도전방면,30,2018-10-01,054-330-6663,35.9220156,128.8820317,2025-05-28
영천시청,경상북도 영천시 금호읍 금창로,경상북도 영천시 금호읍 삼호리 58-2,교통단속,1,200,정남,30,2018-10-01,054-330-6663,35.9220156,128.8820317,2025-05-28
영천시청,경상북도 영천시 금호읍 삼호리 대구대길,경상북도 영천시 금호읍 삼호리385-3 (마을회관 부근),생활방범,1,200,정동,30,2019-08-01,054-330-6663,35.920818,128.8702006,2025-05-28
영천시청,경상북도 영천시 금호읍 삼호리 대구대길,경상북도 영천시 금호읍 삼호리385-3 (마을회관 부근),생활방범,1,200,정남,30,2019-08-01,054-330-6663,35.920818,128.8702006,2025-05-28
